"REVENUE_BOB";"CATEGORY2";"CATEGORY4";"CLICK_DATE";"CLICK_HOUR";"RN"
75313366;"Criteo";"1294241712";24/05/14;16;4646
75313366;"Criteo";"1294241712";24/05/14;17;4647
75313366;"Criteo";"1294241712";26/05/14;10;4648
62933366;"Remarketing Campaigns";"1294241860";01/06/14;9;4649
62933366;"Criteo";"1294241712";01/06/14;9;4650
25833366;"Criteo";"1294241712";28/05/14;21;4651
96333366;"Sociomantic";"1294241744";01/06/14;8;4652
26244496;"Criteo";"1294241712";01/06/14;10;4653
72944496;"Criteo";"1294241712";31/05/14;21;4654
39544496;"Remarketing Campaigns";"1294241860";01/06/14;11;4655
83344496;"Criteo";"1294241712";31/05/14;12;4656
41964496;"Criteo";"1294241712";01/06/14;12;4657
47764496;"Remarketing Campaigns";"1294241860";01/06/14;10;4658
85594496;"Criteo";"1294241712";01/06/14;12;4659
29484496;"Criteo";"1294241712";01/06/14;13;4660
89484496;"Criteo";"1294241712";25/05/14;13;4661
17284496;"Remarketing Campaigns";"1294241860";01/06/14;14;4662
38874496;"Remarketing Campaigns";"1294241860";01/06/14;14;4663
65834496;"Criteo";"1294241712";28/04/14;15;4664
65834496;"Criteo";"1294241712";28/04/14;15;4665
46654496;"Criteo";"1294241712";24/04/14;8;4666
35654496;"Criteo";"1294241712";30/04/14;10;4667
35654496;"Criteo";"1294241712";30/04/14;10;4668
35654496;"Criteo";"1294241712";02/05/14;9;4669
21134496;"Criteo";"1294241712";05/05/14;19;4670
21134496;"Criteo";"1294241712";05/05/14;19;4671
75313366;"Criteo";"1294241712";26/05/14;10;4672
75313366;"Criteo";"1294241712";26/05/14;11;4673
75313366;"Criteo";"1294241712";27/05/14;11;4674
75313366;"Criteo";"1294241712";27/05/14;11;4675
75313366;"Criteo";"1294241712";30/05/14;16;4676
25433366;"Criteo";"1294241712";19/04/14;21;4677
25433366;"Remarketing Campaigns";"1294241849";20/04/14;13;4678
62933366;"Remarketing Campaigns";"1294241860";01/06/14;9;4679
25833366;"Criteo";"1294241712";26/05/14;22;4680
25833366;"Criteo";"1294241712";26/05/14;23;4681
25833366;"Remarketing Campaigns";"1294241860";26/05/14;23;4682
25833366;"Remarketing Campaigns";"1294241860";26/05/14;23;4683
25833366;"Remarketing Campaigns";"1294241860";26/05/14;23;4684
25833366;"Criteo";"1294241712";26/05/14;23;4685
25833366;"Criteo";"1294241712";26/05/14;23;4686
25833366;"Criteo";"1294241712";26/05/14;23;4687
25833366;"Remarketing Campaigns";"1294241860";27/05/14;17;4688
25833366;"Criteo";"1294241712";27/05/14;19;4689
25833366;"Criteo";"1294241712";27/05/14;19;4690
25833366;"Criteo";"1294241712";27/05/14;22;4691
25833366;"Criteo";"1294241712";28/05/14;11;4692
25833366;"Remarketing Campaigns";"1294241860";28/05/14;17;4693
25833366;"Criteo";"1294241712";28/05/14;17;4694
25833366;"Criteo";"1294241712";28/05/14;17;4695
25833366;"Remarketing Campaigns";"1294241860";28/05/14;18;4696
25833366;"Remarketing Campaigns";"1294241860";28/05/14;18;4697
25833366;"Criteo";"1294241712";28/05/14;20;4698
25833366;"Remarketing Campaigns";"1294241860";29/05/14;9;4699
25833366;"Criteo";"1294241712";29/05/14;9;4700
25833366;"Criteo";"1294241712";31/05/14;0;4701
25833366;"Criteo";"1294241712";31/05/14;0;4702
25833366;"Criteo";"1294241712";31/05/14;9;4703
22133366;"Remarketing Campaigns";"1294241860";01/06/14;10;4704
92133366;"Criteo";"1294241712";04/05/14;19;4705
16333366;"Criteo";"1294241712";20/05/14;13;4706
16333366;"Criteo";"1294241712";21/05/14;20;4707
49333366;"Criteo";"1294241712";27/05/14;19;4708
99333366;"Criteo";"1294241712";26/05/14;12;4709
52244496;"Remarketing Campaigns";"1294241860";01/06/14;10;4710
26244496;"Criteo";"1294241712";20/05/14;8;4711
26244496;"Criteo";"1294241712";01/06/14;10;4712
76244496;"Remarketing Campaigns";"1294241923";17/05/14;21;4713
75844496;"Criteo";"1294241712";14/05/14;12;4714
75844496;"Criteo";"1294241712";18/05/14;17;4715
75844496;"Criteo";"1294241712";19/05/14;19;4716
35844496;"Criteo";"1294241712";01/06/14;11;4717
41844496;"Criteo";"1294241712";31/05/14;19;4718
41844496;"Remarketing Campaigns";"1294241923";31/05/14;22;4719
56544496;"Criteo";"1294241712";30/05/14;16;4720
39544496;"Criteo";"1294241712";29/05/14;11;4721
48544496;"Criteo";"1294241712";28/05/14;20;4722
87224496;"Criteo";"1294241712";28/05/14;22;4723
87224496;"Criteo";"1294241712";28/05/14;22;4724
64924496;"Criteo";"1294241712";29/05/14;0;4725
94924496;"Criteo";"1294241712";01/06/14;11;4726
17824496;"Criteo";"1294241712";25/05/14;17;4727
22524496;"Criteo";"1294241712";27/05/14;19;4728
72524496;"Remarketing Campaigns";"1294241860";05/05/14;21;4729
72524496;"Criteo";"1294241712";18/05/14;18;4730
35464496;"Criteo";"1294241712";22/04/14;18;4731
35464496;"Criteo";"1294241712";09/05/14;18;4732
35464496;"Criteo";"1294241712";09/05/14;18;4733
35464496;"Criteo";"1294241712";17/05/14;9;4734
35464496;"Criteo";"1294241712";18/05/14;11;4735
35464496;"Criteo";"1294241712";18/05/14;11;4736
35464496;"Criteo";"1294241712";18/05/14;11;4737
35464496;"Criteo";"1294241712";18/05/14;12;4738
35464496;"Criteo";"1294241712";18/05/14;12;4739
35464496;"Criteo";"1294241712";18/05/14;12;4740
98664496;"Criteo";"1294241712";29/05/14;21;4741
55964496;"Criteo";"1294241712";01/06/14;10;4742
41964496;"Criteo";"1294241712";28/05/14;18;4743
41964496;"Criteo";"1294241712";29/05/14;17;4744
41964496;"Criteo";"1294241712";29/05/14;17;4745
41964496;"Criteo";"1294241712";30/05/14;14;4746
41964496;"Criteo";"1294241712";30/05/14;18;4747
41964496;"Criteo";"1294241712";31/05/14;17;4748
47764496;"Criteo";"1294241712";23/05/14;13;4749
47764496;"Criteo";"1294241712";23/05/14;15;4750
47764496;"Criteo";"1294241712";23/05/14;17;4751
47764496;"Remarketing Campaigns";"1294241860";24/05/14;13;4752
47764496;"Remarketing Campaigns";"1294241860";26/05/14;12;4753
47764496;"Remarketing Campaigns";"1294241860";26/05/14;20;4754
47764496;"Criteo";"1294241712";29/05/14;20;4755
37764496;"Criteo";"1294241712";01/06/14;12;4756
37764496;"Criteo";"1294241712";01/06/14;12;4757
11564496;"Remarketing Campaigns";"1294241860";29/05/14;21;4758
11564496;"Criteo";"1294241712";29/05/14;22;4759
23564496;"Criteo";"1294241712";31/05/14;13;4760
23564496;"Criteo";"1294241712";31/05/14;13;4761
63564496;"Criteo";"1294241712";12/05/14;16;4762
63564496;"Criteo";"1294241712";12/05/14;16;4763
85594496;"Criteo";"1294241712";01/06/14;12;4764
15594496;"Criteo";"1294241712";10/05/14;22;4765
15594496;"Criteo";"1294241712";11/05/14;0;4766
15594496;"Criteo";"1294241712";17/05/14;22;4767
63194496;"Criteo";"1294241712";10/05/14;16;4768
24394496;"Criteo";"1294241712";29/05/14;19;4769
24394496;"Criteo";"1294241712";29/05/14;20;4770
29484496;"Criteo";"1294241712";29/05/14;15;4771
69484496;"Remarketing Campaigns";"1294241923";31/05/14;21;4772
17284496;"Remarketing Campaigns";"1294241860";01/06/14;14;4773
21284496;"Criteo";"1294241712";18/05/14;10;4774
35674496;"Remarketing Campaigns";"1294241860";26/05/14;23;4775
21674496;"Criteo";"1294241712";14/05/14;11;4776
21674496;"Criteo";"1294241712";14/05/14;11;4777
21674496;"Criteo";"1294241712";14/05/14;11;4778
97874496;"Criteo";"1294241712";28/05/14;15;4779
97874496;"Criteo";"1294241712";28/05/14;15;4780
97874496;"Criteo";"1294241712";28/05/14;15;4781
97874496;"Criteo";"1294241712";28/05/14;15;4782
97874496;"Criteo";"1294241712";28/05/14;16;4783
97874496;"Criteo";"1294241712";01/06/14;13;4784
97874496;"Criteo";"1294241712";01/06/14;14;4785
87874496;"Criteo";"1294241712";24/04/14;10;4786
87874496;"Criteo";"1294241712";28/04/14;18;4787
72574496;"Criteo";"1294241712";01/06/14;10;4788
65834496;"Criteo";"1294241712";01/06/14;17;4789
76734496;"Criteo";"1294241712";01/06/14;14;4790
36734496;"Criteo";"1294241712";25/05/14;12;4791
77254496;"Remarketing Campaigns";"1294241860";07/05/14;18;4792
77254496;"Remarketing Campaigns";"1294241860";18/05/14;16;4793
35654496;"Remarketing Campaigns";"1294241849";31/05/14;18;4794
49242496;"Criteo";"1294241712";01/06/14;1;4795
97642496;"Criteo";"1294241712";09/05/14;18;4796
97642496;"Criteo";"1294241712";01/06/14;14;4797
27842496;"Criteo";"1294241712";06/05/14;21;4798
13954496;"Criteo";"1294241712";01/06/14;12;4799
44854496;"Criteo";"1294241712";01/06/14;15;4800
44854496;"Criteo";"1294241712";01/06/14;15;4801
41154496;"Criteo";"1294241712";31/05/14;21;4802
41154496;"Criteo";"1294241712";31/05/14;22;4803
48354496;"Criteo";"1294241712";29/05/14;20;4804
48354496;"Criteo";"1294241712";01/06/14;15;4805
22113366;"Remarketing Campaigns";"1294241860";29/05/14;16;4806
87874496;"Criteo";"1294241712";06/05/14;18;4807
35464496;"Criteo";"1294241712";23/04/14;18;4808
63564496;"Criteo";"1294241712";29/04/14;14;4809
63564496;"Remarketing Campaigns";"1294241860";06/05/14;14;4810
87874496;"Criteo";"1294241712";17/05/14;10;4811
87874496;"Remarketing Campaigns";"1294241860";29/05/14;12;4812
87874496;"Criteo";"1294241712";29/05/14;20;4813
87874496;"Sociomantic";"1294241744";30/05/14;18;4814
72574496;"Sociomantic";"1294241744";01/06/14;14;4815
97642496;"Criteo";"1294241712";01/06/14;14;4816
65834496;"Criteo";"1294241712";28/05/14;17;4817
65834496;"Criteo";"1294241712";31/05/14;21;4818
71834496;"Criteo";"1294241712";01/06/14;0;4819
71834496;"Criteo";"1294241712";01/06/14;0;4820
71834496;"Criteo";"1294241712";01/06/14;0;4821
76734496;"Criteo";"1294241712";20/05/14;13;4822
76734496;"Criteo";"1294241712";20/05/14;18;4823
76734496;"Criteo";"1294241712";20/05/14;22;4824
76734496;"Criteo";"1294241712";22/05/14;15;4825
76734496;"Criteo";"1294241712";22/05/14;16;4826
76734496;"Criteo";"1294241712";24/05/14;16;4827
76734496;"Criteo";"1294241712";27/05/14;23;4828
76734496;"Criteo";"1294241712";01/06/14;16;4829
88734496;"Remarketing Campaigns";"1294241923";09/05/14;21;4830
88734496;"Criteo";"1294241712";20/05/14;10;4831
21734496;"Criteo";"1294241712";06/05/14;21;4832
21734496;"Criteo";"1294241712";09/05/14;10;4833
21734496;"Criteo";"1294241712";09/05/14;15;4834
21734496;"Criteo";"1294241712";13/05/14;23;4835
21734496;"Remarketing Campaigns";"1294241923";22/05/14;20;4836
31734496;"Criteo";"1294241712";24/05/14;15;4837
31734496;"Criteo";"1294241712";26/05/14;8;4838
18534496;"Criteo";"1294241712";30/05/14;1;4839
18534496;"Remarketing Campaigns";"1294241860";30/05/14;20;4840
62134496;"Criteo";"1294241712";14/05/14;18;4841
87254496;"Remarketing Campaigns";"1294241860";22/05/14;0;4842
77254496;"Criteo";"1294241712";05/05/14;22;4843
77254496;"Criteo";"1294241712";17/05/14;16;4844
66654496;"Remarketing Campaigns";"1294241860";28/05/14;22;4845
66654496;"Remarketing Campaigns";"1294241860";28/05/14;22;4846
66654496;"Criteo";"1294241712";28/05/14;22;4847
66654496;"Criteo";"1294241712";31/05/14;14;4848
66654496;"Criteo";"1294241712";31/05/14;14;4849
66654496;"Criteo";"1294241712";31/05/14;14;4850
66654496;"Criteo";"1294241712";31/05/14;14;4851
66654496;"Criteo";"1294241712";31/05/14;14;4852
66654496;"Criteo";"1294241712";31/05/14;14;4853
66654496;"Remarketing Campaigns";"1294241860";01/06/14;11;4854
66654496;"Remarketing Campaigns";"1294241860";01/06/14;11;4855
35654496;"Criteo";"1294241712";13/05/14;11;4856
35654496;"Remarketing Campaigns";"1294241849";14/05/14;10;4857
35654496;"Remarketing Campaigns";"1294241849";14/05/14;11;4858
35654496;"Criteo";"1294241712";15/05/14;17;4859
35654496;"Remarketing Campaigns";"1294241849";16/05/14;10;4860
35654496;"Remarketing Campaigns";"1294241849";20/05/14;9;4861
35654496;"Remarketing Campaigns";"1294241849";21/05/14;12;4862
35654496;"Remarketing Campaigns";"1294241849";21/05/14;13;4863
35654496;"Remarketing Campaigns";"1294241849";23/05/14;10;4864
35654496;"Remarketing Campaigns";"1294241923";29/05/14;13;4865
35654496;"Remarketing Campaigns";"1294241849";30/05/14;10;4866
35654496;"Remarketing Campaigns";"1294241849";31/05/14;18;4867
59954496;"Remarketing Campaigns";"1294241860";31/05/14;23;4868
69442496;"Remarketing Campaigns";"1294241860";28/05/14;19;4869
69442496;"Remarketing Campaigns";"1294241860";31/05/14;20;4870
69442496;"Sociomantic";"1294241744";01/06/14;12;4871
61442496;"Remarketing Campaigns";"1294241860";12/05/14;20;4872
61442496;"Criteo";"1294241712";12/05/14;20;4873
61442496;"Remarketing Campaigns";"1294241923";24/05/14;21;4874
31442496;"Remarketing Campaigns";"1294241923";23/05/14;21;4875
31442496;"Remarketing Campaigns";"1294241860";25/05/14;21;4876
49242496;"Criteo";"1294241712";18/05/14;22;4877
49242496;"Criteo";"1294241712";18/05/14;22;4878
69242496;"Remarketing Campaigns";"1294241860";24/05/14;19;4879
69242496;"Criteo";"1294241712";24/05/14;20;4880
37242496;"Criteo";"1294241712";01/06/14;17;4881
25242496;"Criteo";"1294241712";01/06/14;17;4882
97642496;"Criteo";"1294241712";07/05/14;6;4883
97642496;"Criteo";"1294241712";07/05/14;17;4884
97642496;"Criteo";"1294241712";08/05/14;20;4885
97642496;"Remarketing Campaigns";"1294241860";08/05/14;20;4886
97642496;"Criteo";"1294241712";08/05/14;20;4887
97642496;"Criteo";"1294241712";09/05/14;18;4888
97642496;"Criteo";"1294241712";10/05/14;20;4889
97642496;"Criteo";"1294241712";31/05/14;17;4890
97642496;"Criteo";"1294241712";01/06/14;14;4891
97642496;"Criteo";"1294241712";01/06/14;17;4892
66942496;"Remarketing Campaigns";"1294241860";05/05/14;19;4893
66942496;"Criteo";"1294241712";12/05/14;15;4894
17942496;"Sociomantic";"1294241744";01/06/14;17;4895
25942496;"Criteo";"1294241712";01/06/14;16;4896
35942496;"Criteo";"1294241712";01/06/14;17;4897
52842496;"Criteo";"1294241712";31/05/14;13;4898
26842496;"Criteo";"1294241712";29/04/14;21;4899
88842496;"Criteo";"1294241712";30/05/14;21;4900
27842496;"Criteo";"1294241712";29/05/14;18;4901
95842496;"Criteo";"1294241712";01/06/14;16;4902
39742496;"Criteo";"1294241712";05/05/14;13;4903
39742496;"Criteo";"1294241712";25/05/14;20;4904
39742496;"Criteo";"1294241712";25/05/14;20;4905
39742496;"Criteo";"1294241712";28/05/14;9;4906
39742496;"Criteo";"1294241712";28/05/14;9;4907
13954496;"Criteo";"1294241712";30/05/14;20;4908
13954496;"Criteo";"1294241712";01/06/14;12;4909
13954496;"Criteo";"1294241712";01/06/14;12;4910
48854496;"Criteo";"1294241712";09/05/14;21;4911
48854496;"Criteo";"1294241712";13/05/14;20;4912
48854496;"Remarketing Campaigns";"1294241860";15/05/14;19;4913
54754496;"Criteo";"1294241712";31/05/14;11;4914
54754496;"Criteo";"1294241712";31/05/14;12;4915
15754496;"Remarketing Campaigns";"1294241849";17/05/14;20;4916
15754496;"Criteo";"1294241712";25/05/14;12;4917
68554496;"Criteo";"1294241712";07/05/14;20;4918
68554496;"Criteo";"1294241712";07/05/14;20;4919
68554496;"Criteo";"1294241712";07/05/14;20;4920
13554496;"Sociomantic";"1294241744";31/05/14;10;4921
13554496;"Sociomantic";"1294241744";31/05/14;10;4922
13554496;"Sociomantic";"1294241744";31/05/14;10;4923
13554496;"Sociomantic";"1294241744";31/05/14;11;4924
45154496;"Criteo";"1294241712";23/04/14;22;4925
65154496;"Criteo";"1294241712";25/05/14;16;4926
48354496;"Criteo";"1294241712";25/05/14;16;4927
48354496;"Remarketing Campaigns";"1294241860";26/05/14;15;4928
48354496;"Remarketing Campaigns";"1294241860";26/05/14;15;4929
18354496;"Criteo";"1294241712";18/05/14;9;4930
22113366;"Criteo";"1294241712";27/05/14;15;4931
22113366;"Criteo";"1294241712";29/05/14;10;4932
75313366;"Criteo";"1294241712";01/06/14;9;4933
25833366;"Criteo";"1294241712";01/06/14;10;4934
19244496;"Remarketing Campaigns";"1294241860";01/06/14;10;4935
38544496;"Criteo";"1294241712";01/06/14;0;4936
38544496;"Criteo";"1294241712";01/06/14;10;4937
38544496;"Criteo";"1294241712";01/06/14;10;4938
94394496;"Criteo";"1294241712";01/06/14;13;4939
37484496;"Criteo";"1294241712";21/05/14;21;4940
37484496;"Remarketing Campaigns";"1294241860";01/06/14;14;4941
21284496;"Criteo";"1294241712";31/05/14;22;4942
43674496;"Criteo";"1294241712";30/05/14;18;4943
85874496;"Remarketing Campaigns";"1294241860";01/06/14;14;4944
99574496;"Criteo";"1294241712";30/05/14;1;4945
76734496;"Criteo";"1294241712";20/05/14;18;4946
26842496;"Criteo";"1294241712";19/04/14;17;4947
26842496;"Criteo";"1294241712";19/04/14;17;4948
39742496;"Criteo";"1294241712";29/04/14;14;4949
22113366;"Criteo";"1294241712";31/05/14;7;4950
82113366;"Remarketing Campaigns";"1294241923";26/05/14;21;4951
75313366;"Criteo";"1294241712";31/05/14;10;4952
25433366;"Remarketing Campaigns";"1294241849";02/05/14;12;4953
52633366;"Criteo";"1294241712";13/05/14;10;4954
25833366;"Remarketing Campaigns";"1294241860";31/05/14;14;4955
25833366;"Remarketing Campaigns";"1294241860";31/05/14;17;4956
25833366;"Remarketing Campaigns";"1294241860";31/05/14;17;4957
25833366;"Remarketing Campaigns";"1294241860";31/05/14;17;4958
25833366;"Remarketing Campaigns";"1294241860";31/05/14;17;4959
25833366;"Remarketing Campaigns";"1294241860";31/05/14;17;4960
25833366;"Remarketing Campaigns";"1294241860";31/05/14;17;4961
25833366;"Remarketing Campaigns";"1294241860";31/05/14;18;4962
25833366;"Remarketing Campaigns";"1294241860";31/05/14;18;4963
25833366;"Remarketing Campaigns";"1294241860";31/05/14;18;4964
25833366;"Remarketing Campaigns";"1294241860";01/06/14;0;4965
25833366;"Remarketing Campaigns";"1294241860";01/06/14;0;4966
25833366;"Remarketing Campaigns";"1294241860";01/06/14;0;4967
92133366;"Remarketing Campaigns";"1294241860";16/05/14;14;4968
92133366;"Criteo";"1294241712";16/05/14;15;4969
92133366;"Criteo";"1294241712";19/05/14;11;4970
92133366;"Criteo";"1294241712";24/05/14;15;4971
67333366;"Criteo";"1294241712";21/05/14;15;4972
67333366;"Criteo";"1294241712";28/05/14;10;4973
36244496;"Criteo";"1294241712";25/05/14;17;4974
19244496;"Remarketing Campaigns";"1294241849";26/05/14;5;4975
56944496;"Criteo";"1294241712";31/05/14;17;4976
56944496;"Criteo";"1294241712";31/05/14;17;4977
56944496;"Criteo";"1294241712";31/05/14;18;4978
56944496;"Criteo";"1294241712";31/05/14;21;4979
56944496;"Criteo";"1294241712";01/06/14;11;4980
83844496;"Criteo";"1294241712";29/04/14;8;4981
38544496;"Criteo";"1294241712";26/05/14;19;4982
38544496;"Remarketing Campaigns";"1294241860";27/05/14;23;4983
38544496;"Criteo";"1294241712";29/05/14;11;4984
38544496;"Criteo";"1294241712";30/05/14;11;4985
38544496;"Criteo";"1294241712";30/05/14;13;4986
38544496;"Criteo";"1294241712";30/05/14;23;4987
38544496;"Criteo";"1294241712";31/05/14;0;4988
38544496;"Remarketing Campaigns";"1294241860";31/05/14;12;4989
38544496;"Criteo";"1294241712";31/05/14;23;4990
38544496;"Criteo";"1294241712";01/06/14;0;4991
24424496;"Remarketing Campaigns";"1294241923";15/05/14;21;4992
24424496;"Criteo";"1294241712";15/05/14;21;4993
24424496;"Criteo";"1294241712";15/05/14;21;4994
24424496;"Criteo";"1294241712";21/05/14;21;4995
25224496;"Remarketing Campaigns";"1294241860";16/05/14;9;4996
25224496;"Remarketing Campaigns";"1294241860";17/05/14;17;4997
25224496;"Remarketing Campaigns";"1294241860";18/05/14;13;4998
25224496;"Criteo";"1294241712";26/05/14;9;4999
25224496;"Criteo";"1294241712";26/05/14;9;5000
25224496;"Criteo";"1294241712";26/05/14;9;5001
85824496;"Criteo";"1294241712";01/06/14;10;5002
85824496;"Criteo";"1294241712";01/06/14;10;5003
61824496;"Criteo";"1294241712";21/04/14;17;5004
61824496;"Criteo";"1294241712";21/04/14;17;5005
61824496;"Criteo";"1294241712";22/04/14;20;5006
61824496;"Criteo";"1294241712";12/05/14;21;5007
61824496;"Sociomantic";"1294241744";24/05/14;23;5008
36524496;"Criteo";"1294241712";01/06/14;1;5009
38124496;"Remarketing Campaigns";"1294241860";26/04/14;23;5010
97124496;"Criteo";"1294241712";22/04/14;20;5011
97124496;"Criteo";"1294241712";19/05/14;10;5012
97124496;"Criteo";"1294241712";20/05/14;23;5013
97124496;"Remarketing Campaigns";"1294241860";21/05/14;14;5014
97124496;"Criteo";"1294241712";23/05/14;16;5015
91464496;"Remarketing Campaigns";"1294241860";23/05/14;20;5016
91464496;"Criteo";"1294241712";25/05/14;19;5017
23464496;"Criteo";"1294241712";31/05/14;20;5018
23464496;"Criteo";"1294241712";31/05/14;20;5019
38664496;"Criteo";"1294241712";31/05/14;20;5020
17664496;"Criteo";"1294241712";14/05/14;19;5021
17664496;"Criteo";"1294241712";15/05/14;19;5022
71964496;"Remarketing Campaigns";"1294241860";16/05/14;18;5023
23964496;"Criteo";"1294241712";12/05/14;20;5024
23964496;"Criteo";"1294241712";13/05/14;13;5025
23964496;"Remarketing Campaigns";"1294241860";22/05/14;18;5026
23964496;"Criteo";"1294241712";01/06/14;12;5027
44864496;"Criteo";"1294241712";13/05/14;8;5028
44864496;"Criteo";"1294241712";13/05/14;8;5029
